time,actual,predict,diff
391,44.043,39.43885714,-4.604142857
392,43.803,40.17842857,-3.624571429
393,20.096,39.21714286,19.12114286
394,31.617,32.78914286,1.172142857
395,35.76,32.60171429,-3.158285714
396,21.105,31.38557143,10.28057143
397,33.256,31.209,-2.047
398,37.209,32.81142857,-4.397571429
399,41.459,31.83514286,-9.623857143
400,35.388,31.50028571,-3.887714286
401,38.295,33.68485714,-4.610142857
402,12.036,34.63885714,22.60285714
403,28.139,31.24971429,3.110714286
404,32.697,32.25457143,-0.442428571
405,37.765,32.17471429,-5.590285714
406,31.527,32.25414286,0.727142857
407,43.354,30.83528571,-12.51871429
408,61.277,31.97328571,-29.30371429
409,43.843,35.25642857,-8.586571429
410,41.204,39.80028571,-1.403714286
411,28.336,41.66671429,13.33071429
412,57.517,41.04371429,-16.47328571
413,20.601,43.86542857,23.26442857
414,23.728,42.30457143,18.57657143
415,6.799,39.50085714,32.70185714
416,17.977,31.71828571,13.74128571
417,12.798,28.02314286,15.22514286
418,30.671,23.96514286,-6.705857143
419,52.395,24.29871429,-28.09628571
420,23.997,23.567,-0.43
421,56.705,24.05214286,-32.65285714
422,57.108,28.76314286,-28.34485714
423,33.21,35.95014286,2.740142857
424,17.197,38.12628571,20.92928571
425,34.65,38.75471429,4.104714286
426,37.901,39.32314286,1.422142857
427,32.229,37.25257143,5.023571429
428,51.234,38.42857143,-12.80542857
429,24.651,37.647,12.996
430,20.541,33.01028571,12.46928571
431,12.248,31.20042857,18.95242857
432,48.494,30.49342857,-18.00057143
433,46.85,32.47114286,-14.37885714
434,21.656,33.74957143,12.09357143
435,12.819,32.23914286,19.42014286
436,8.282,26.75128571,18.46928571
437,27.345,24.41285714,-2.932142857
438,14.081,25.38485714,11.30385714
439,26.77,25.64671429,-1.123285714
440,21.669,22.54328571,0.874285714
441,22.084,18.946,-3.138
442,21.509,19.00714286,-2.501857143
443,14.035,20.24857143,6.213571429
444,34.799,21.07042857,-13.72857143
445,30.414,22.13528571,-8.278714286
446,35.504,24.46857143,-11.03542857
447,8.158,25.71628571,17.55828571
448,52.55,23.78614286,-28.76385714
449,47.048,28.13842857,-18.90957143
450,20.173,31.78685714,11.61385714
451,13.037,32.66371429,19.62671429
452,37.148,29.55485714,-7.593142857
453,53.849,30.51685714,-23.33214286
454,37.261,33.13757143,-4.123428571
455,46.834,37.29514286,-9.538857143
456,28.391,36.47857143,8.087571429
457,33.585,33.81328571,0.228285714
458,38.639,35.72928571,-2.909714286
459,49.296,39.38671429,-9.909285714
460,33.094,41.12214286,8.028142857
461,31.292,38.15714286,6.865142857
462,14.65,37.30442857,22.65442857
463,36.444,32.70671429,-3.737285714
464,46.988,33.85714286,-13.13085714
465,43.28,35.77185714,-7.508142857
466,16.122,36.43485714,20.31285714
467,62.174,31.69571429,-30.47828571
468,53.94,35.85,-18.09
469,41.054,39.08542857,-1.968571429
470,18.789,42.85742857,24.06842857
471,39.652,40.33528571,0.683285714
472,42.638,39.28728571,-3.350714286
473,43.143,39.19557143,-3.947428571
474,39.058,43.05571429,3.997714286
475,32.015,39.75342857,7.738428571
476,32.315,36.62128571,4.306285714
477,37.251,35.37285714,-1.878142857
478,23.226,38.01028571,14.78428571
479,15.779,35.66371429,19.88471429
480,41.038,31.82671429,-9.211285714
481,41.158,31.526,-9.632
482,23.684,31.826,8.142
483,37.152,30.63585714,-6.516142857
484,47.296,31.32685714,-15.96914286
485,44.949,32.76185714,-12.18714286
486,30.062,35.86514286,5.803142857
487,31.441,37.90557143,6.464571429
488,40.165,36.53457143,-3.630428571
489,45.419,36.39271429,-9.026285714
490,62.01,39.49771429,-22.51228571
491,45.915,43.04885714,-2.866142857
492,33.595,42.85157143,9.256571429
493,21.282,41.22957143,19.94757143
494,25.301,39.97528571,14.67428571
495,26.888,39.09814286,12.21014286
496,39.772,37.20142857,-2.570571429
497,21.693,36.39471429,14.70171429
498,28.118,30.63514286,2.517142857
499,22.187,28.09271429,5.905714286
500,38.961,26.463,-12.498
501,12.074,28.98857143,16.91457143
502,36.4,27.099,-9.301
503,59.404,28.45785714,-30.94614286
504,42.028,31.26242857,-10.76557143
505,54.907,34.16742857,-20.73957143
506,30.284,37.99442857,7.710428571
507,10.262,39.15114286,28.88914286
508,20.025,35.05128571,15.02628571
509,45.663,36.18714286,-9.475857143
510,30.891,37.51042857,6.619428571
511,17.211,33.43714286,16.22614286
512,24.48,29.89185714,5.411857143
513,12.569,25.54514286,12.97614286
514,13.306,23.01442857,9.708428571
515,41.007,23.44928571,-17.55771429
516,41.273,26.44671429,-14.82628571
517,35.081,25.81957143,-9.261428571
518,40.179,26.41814286,-13.76085714
519,12.061,29.69928571,17.63828571
520,12.271,27.92514286,15.65414286
521,42.349,27.88257143,-14.46642857
522,18.414,32.03157143,13.61757143
523,1.717,28.804,27.087
524,17.92,23.15314286,5.233142857
525,23.514,20.70157143,-2.812428571
526,18.892,18.32085714,-0.571142857
527,36.392,19.29671429,-17.09528571
528,1.688,22.74257143,21.05457143
529,1.981,16.93385714,14.95285714
530,1.758,14.58628571,12.82828571
531,24.788,14.59214286,-10.19585714
532,1.45,15.57328571,14.12328571
533,6.532,12.42128571,5.889285714
534,0.63,10.65557143,10.02557143
535,41.965,5.546714286,-36.41828571
536,29.654,11.30057143,-18.35342857
537,5.184,15.25385714,10.06985714
538,4.581,15.74328571,11.16228571
539,11.122,12.85657143,1.734571429
540,39.972,14.23828571,-25.73371429
541,25.241,19.01542857,-6.225571429
542,26.023,22.53128571,-3.491714286
543,30.622,20.25385714,-10.36814286
544,44.612,20.39214286,-24.21985714
545,1.945,26.02471429,24.07971429
546,21.291,25.64814286,4.357142857
547,6.353,27.10085714,20.74785714
548,5.694,22.29814286,16.60414286
549,41.412,19.50571429,-21.90628571
550,48.379,21.70414286,-26.67485714
551,40.113,24.24085714,-15.87214286
552,2.537,23.59814286,21.06114286
553,2.341,23.68271429,21.34171429
554,7.856,20.97557143,13.11957143
555,11.899,21.19028571,9.291285714
556,1.454,22.07671429,20.62271429
557,6.974,16.36842857,9.394428571
558,7.001,10.45342857,3.452428571
559,12.452,5.723142857,-6.728857143
560,38.076,7.139571429,-30.93642857
561,33.062,12.24457143,-20.81742857
562,14.097,15.84542857,1.748428571
563,12.199,16.15942857,3.960428571
564,38.485,17.69442857,-20.79057143
565,6.331,22.196,15.865
566,11.29,22.10028571,10.81028571
567,27.114,21.93428571,-5.179714286
568,10.549,20.36828571,9.819285714
569,16.308,17.15214286,0.844142857
570,43.822,17.468,-26.354
571,34.902,21.98557143,-12.91642857
572,11.945,21.47371429,9.528714286
573,47.906,22.27571429,-25.63028571
574,35.203,27.50657143,-7.696428571
575,3.609,28.66214286,25.05314286
576,30.696,27.67071429,-3.025285714
577,13.061,29.72614286,16.66514286
578,3.308,25.33171429,22.02371429
579,3.664,20.81828571,17.15428571
580,41.373,19.63528571,-21.73771429
581,22.777,18.702,-4.075
582,43.764,16.92685714,-26.83714286
583,12.406,22.66328571,10.25728571
584,1.802,20.05042857,18.24842857
585,20.416,18.442,-1.974
586,8.369,20.886,12.517
587,3.488,21.55814286,18.07014286
588,9.702,16.146,6.444
589,15.21,14.27814286,-0.931857143
590,25.811,10.199,-15.612
591,11.192,12.114,0.922
592,6.901,13.45542857,6.554428571
593,24.515,11.52471429,-12.99028571
594,18.209,13.83128571,-4.377714286
595,22.614,15.93428571,-6.679714286
596,3.666,17.77885714,14.11285714
597,3.947,16.12971429,12.18271429
598,37.371,13.00628571,-24.36471429
599,31.848,16.74614286,-15.10185714
600,36.176,20.31,-15.866
601,3.783,21.97585714,18.19285714
602,35.175,19.915,-15.26
603,34.5,21.70942857,-12.79057143
604,29.306,26.11428571,-3.191714286
605,1.945,29.737,27.792
606,39.779,24.67614286,-15.10285714
607,20.364,25.80914286,5.445142857
608,14.186,23.55028571,9.364285714
