time,actual,predict,diff
505,54.907,36.31439645,-18.59260355
506,30.284,34.33963432,4.05563432
507,10.262,30.54053671,20.27853671
508,20.025,30.08116245,10.05616245
509,45.663,30.9672468,-14.6957532
510,30.891,36.14874826,5.25774826
511,17.211,37.59572571,20.38472571
512,24.48,27.31903579,2.83903579
513,12.569,24.28438588,11.71538588
514,13.306,23.03472623,9.72872623
515,41.007,28.86998119,-12.13701881
516,41.273,40.19303366,-1.07996634
517,35.081,42.87739368,7.79639368
518,40.179,35.66860557,-4.51039443
519,12.061,35.45527215,23.39427215
520,12.271,32.05035016,19.77935016
521,42.349,20.89318372,-21.45581628
522,18.414,22.97268039,4.55868039
523,1.717,28.86257878,27.14557878
524,17.92,26.29320384,8.37320384
525,23.514,25.06411998,1.55011998
526,18.892,20.20646137,1.31446137
527,36.392,18.63165764,-17.76034236
528,1.688,24.3424514,22.6544514
529,1.981,22.42123196,20.44023196
530,1.758,11.6032046,9.8452046
531,24.788,9.752804412,-15.03519559
532,1.45,14.60121787,13.15121787
533,6.532,16.32870378,9.79670378
534,0.63,-0.237588379,-0.867588379
535,41.965,6.843745922,-35.12125408
536,29.654,35.25283596,5.59883596
537,5.184,36.61216772,31.42816772
538,4.581,17.40364503,12.82264503
539,11.122,10.47988525,-0.64211475
540,39.972,17.26136575,-22.71063425
541,25.241,28.23414012,2.99314012
542,26.023,27.451151,1.428151
543,30.622,23.44174305,-7.18025695
544,44.612,30.03720398,-14.57479602
545,1.945,28.05397605,26.10897605
546,21.291,29.46908144,8.17808144
547,6.353,26.48951721,20.13651721
548,5.694,12.15881812,6.46481812
549,41.412,16.7374061,-24.6745939
550,48.379,32.19511199,-16.18388801
551,40.113,21.88525076,-18.22774924
552,2.537,18.10851371,15.57151371
553,2.341,31.13124192,28.79024192
554,7.856,6.975219369,-0.880780631
555,11.899,-0.029290802,-11.9282908
556,1.454,14.05978019,12.60578019
557,6.974,6.708620408,-0.265379592
558,7.001,10.80291337,3.80191337
559,12.452,19.97178361,7.51978361
560,38.076,14.27443841,-23.80156159
561,33.062,15.99218974,-17.06981026
562,14.097,21.40834932,7.31134932
563,12.199,23.36953905,11.17053905
564,38.485,36.14787947,-2.33712053
565,6.331,39.79961282,33.46861282
566,11.29,24.40628985,13.11628985
567,27.114,23.62013613,-3.49386387
568,10.549,22.66402565,12.11502565
569,16.308,12.65619217,-3.65180783
570,43.822,17.74828777,-26.07371223
571,34.902,24.32912469,-10.57287531
572,11.945,27.91169283,15.96669283
573,47.906,25.61790944,-22.28809056
574,35.203,31.42743089,-3.77556911
575,3.609,26.29066233,22.68166233
576,30.696,26.33603996,-4.35996004
577,13.061,25.94768052,12.88668052
578,3.308,23.20287465,19.89487465
579,3.664,21.96515202,18.30115202
580,41.373,20.47875858,-20.89424142
581,22.777,31.41225456,8.63525456
582,43.764,28.68081274,-15.08318726
583,12.406,22.73499134,10.32899134
584,1.802,38.1800801,36.3780801
585,20.416,29.07769302,8.66169302
586,8.369,8.926491709,0.557491709
587,3.488,15.62062823,12.13262823
588,9.702,21.54750331,11.84550331
589,15.21,16.98029021,1.77029021
590,25.811,23.51608956,-2.29491044
591,11.192,31.72945569,20.53745569
592,6.901,15.51973545,8.61873545
593,24.515,8.924843562,-15.59015644
594,18.209,29.47186865,11.26286865
595,22.614,38.33706003,15.72306003
596,3.666,28.68593507,25.01993507
597,3.947,12.1073511,8.1603511
598,37.371,15.03095201,-22.34004799
599,31.848,23.2700605,-8.5779395
600,36.176,15.66634394,-20.50965606
601,3.783,23.37744858,19.59444858
602,35.175,25.29253538,-9.88246462
603,34.5,20.08977998,-14.41022002
604,29.306,26.71885643,-2.58714357
605,1.945,33.37713174,31.43213174
606,39.779,28.5225709,-11.2564291
607,20.364,22.67885603,2.31485603
608,14.186,26.50785814,12.32185814
609,47.985,27.82461716,-20.16038284
610,3.25,23.45072777,20.20072777
611,6.605,13.46344946,6.85844946
612,40.785,12.09850889,-28.68649111
613,23.821,32.21132418,8.39032418
614,38.152,30.94104547,-7.21095453
615,23.311,17.92270249,-5.38829751
616,59.487,19.21792847,-40.26907153
617,3.587,15.89571953,12.30871953
618,20.588,25.01277286,4.42477286
619,12.975,33.9831548,21.0081548
620,1.19,28.95472567,27.76472567
621,41.089,12.32922501,-28.75977499
622,47.535,20.41121106,-27.12378894
623,44.429,33.09846995,-11.33053005
624,12.978,17.41506314,4.43706314
625,2.42,18.45980604,16.03980604
626,8.717,16.45226965,7.73526965
627,17.442,15.36573436,-2.07626564
628,30.183,29.93312202,-0.24987798
629,12.55,30.75522443,18.20522443
630,14.465,22.73188177,8.26688177
631,9.831,14.69217558,4.86117558
632,19.358,20.33054125,0.97254125
633,12.96,20.22381557,7.26381557
634,10.024,13.15340013,3.12940013
635,11.677,16.88181215,5.20481215
636,31.333,23.71747022,-7.61552978
637,11.838,34.42990604,22.59190604
638,25.44,27.88449102,2.44449102
639,15.122,24.4678954,9.3458954
640,44.383,23.41629259,-20.96670741
641,6.545,17.54503586,11.00003586
